1553884558.000000, 1553884558.000000, 1553884558.000000
32.000000, 32.000000, 32.000000
-27,-6,58
-27,-6,59
-27,-6,59
-27,-6,58
-26,-6,59
-27,-6,59
-26,-6,59
-27,-6,58
-27,-5,58
-27,-6,59
-27,-6,59
-27,-6,58
-27,-7,59
-27,-6,59
-28,-6,60
-28,-6,59
-25,-6,58
-25,-6,59
-25,-7,60
-25,-6,59
-24,-6,58
-25,-6,59
-24,-6,59
-25,-6,59
-24,-6,60
-25,-6,59
-25,-7,59
-25,-7,59
-25,-7,59
-25,-7,59
-25,-6,59
-25,-6,59
-25,-6,60
-24,-5,59
-25,-6,60
-25,-6,60
-25,-7,58
-25,-7,58
-25,-8,59
-25,-8,59
-25,-6,59
-25,-5,59
-25,-5,60
-25,-6,60
-24,-6,59
-25,-7,59
-25,-7,58
-25,-7,59
-25,-7,59
-25,-7,60
-24,-7,60
-25,-6,59
-25,-6,60
-25,-6,60
-25,-6,59
-25,-6,59
-26,-6,59
-25,-6,59
-24,-6,60
-25,-7,60
-24,-7,60
-24,-7,59
-25,-7,59
-25,-7,60
-25,-7,59
-25,-7,59
-24,-7,59
-26,-7,59
-25,-7,59
-24,-7,59
-23,-7,60
-24,-7,60
-24,-7,60
-23,-8,60
-24,-7,59
-25,-7,59
-25,-6,59
-25,-6,59
-26,-6,59
-25,-7,60
-26,-7,59
-25,-8,59
-25,-8,58
-26,-8,58
-26,-8,58
-26,-7,59
-26,-6,60
-26,-6,60
-26,-6,59
-27,-7,59
-27,-8,59
-26,-8,58
-26,-8,58
-26,-8,59
-26,-8,59
-27,-7,59
-27,-6,57
-28,-7,59
-28,-7,59
-28,-8,58
-28,-8,57
-28,-8,58
-27,-8,58
-27,-8,58
-28,-7,58
-27,-7,58
-27,-6,58
-28,-6,59
-28,-5,59
-28,-6,59
-28,-6,58
-28,-7,57
-28,-7,58
-28,-7,59
-28,-7,58
-28,-6,58
-28,-6,59
-28,-6,60
-27,-6,59
-28,-8,57
-28,-9,57
-27,-10,57
-27,-10,57
-27,-9,58
-25,-8,60
-23,-8,60
-24,-6,59
-25,-6,60
-25,-6,60
-26,-6,57
-29,-8,58
-29,-9,58
-26,-10,56
-26,-10,57
-25,-10,59
-24,-9,60
-25,-9,60
-25,-7,59
-25,-6,59
-26,-6,59
-27,-6,59
-26,-7,58
-25,-8,58
-24,-9,59
-24,-9,59
-24,-9,59
-23,-8,60
-25,-8,59
-26,-7,59
-25,-7,60
-25,-7,59
-25,-7,58
-25,-8,59
-25,-8,60
-25,-8,60
-25,-8,60
-24,-8,59
-25,-8,59
-25,-7,60
-26,-6,59
-26,-7,58
-25,-6,58
-25,-6,59
-25,-6,60
-24,-6,60
-24,-6,60
-25,-6,59
-26,-6,58
-26,-6,59
-25,-7,59
-25,-7,59
-24,-8,60
-24,-7,60
-24,-7,59
-24,-8,59
-24,-8,59
-24,-7,59
-25,-7,59
-24,-7,59
-24,-7,59
-24,-8,60
-23,-8,59
-24,-8,60
-23,-8,59
-23,-8,60
-24,-8,59
-23,-8,59
-23,-8,59
-24,-8,60
-24,-8,59
-24,-8,59
