1553101559.000000, IBI
14.485038,0.671906
15.172570,0.687531
15.860101,0.687531
16.563258,0.703157
17.266415,0.703157
25.235530,0.687531
25.938687,0.703157
26.673096,0.734409
27.407505,0.734409
28.126287,0.718783
28.845070,0.718783
29.563853,0.718783
30.235759,0.671906
30.907665,0.671906
31.548319,0.640654
32.173348,0.625029
32.829628,0.656280
33.439031,0.609403
34.001556,0.562526
34.626585,0.625029
35.251614,0.625029
35.939145,0.687531
36.689179,0.750034
37.423588,0.734409
38.142371,0.718783
38.798651,0.656280
39.486182,0.687531
40.126837,0.640654
40.783117,0.656280
41.392520,0.609403
61.721575,0.578151
62.330978,0.609403
62.971632,0.640654
63.596661,0.625029
64.252941,0.656280
64.846718,0.593777
65.456121,0.609403
66.096776,0.640654
66.674927,0.578151
67.284330,0.609403
67.924984,0.640654
68.628141,0.703157
69.331299,0.703157
70.050081,0.718783
70.721987,0.671906
71.393893,0.671906
72.003296,0.609403
72.643950,0.640654
73.253353,0.609403
73.847130,0.593777
74.440907,0.593777
75.034685,0.593777
75.612836,0.578151
76.159736,0.546900
76.722262,0.562526
77.284788,0.562526
77.925442,0.640654
78.659851,0.734409
79.394259,0.734409
80.066165,0.671906
80.769322,0.703157
81.488105,0.718783
82.238139,0.750034
82.988174,0.750034
83.660079,0.671906
84.347611,0.687531
85.019517,0.671906
85.707048,0.687531
86.378954,0.671906
86.988357,0.609403
87.629011,0.640654
88.254040,0.625029
88.879068,0.625029
89.504097,0.625029
90.176003,0.671906
93.269894,0.609403
93.910549,0.640654
94.488700,0.578151
95.066852,0.578151
95.676255,0.609403
96.238780,0.562526
96.801306,0.562526
97.379457,0.578151
97.973235,0.593777
98.567012,0.593777
99.145163,0.578151
99.723315,0.578151
100.301466,0.578151
100.832741,0.531274
101.395266,0.562526
102.004669,0.609403
102.629698,0.625029
103.223475,0.593777
103.848504,0.625029
104.489158,0.640654
105.145438,0.656280
105.801718,0.656280
106.442372,0.640654
107.051775,0.609403
107.676804,0.625029
108.333084,0.656280
111.020707,0.515649
111.567607,0.546900
112.208261,0.640654
112.895793,0.687531
113.583324,0.687531
114.270856,0.687531
114.927136,0.656280
115.645919,0.718783
116.364702,0.718783
117.161613,0.796911
117.849144,0.687531
118.458547,0.609403
119.067950,0.609403
119.630476,0.562526
120.177376,0.546900
120.755527,0.578151
121.349305,0.593777
121.989959,0.640654
122.583736,0.593777
123.177513,0.593777
123.771291,0.593777
124.380693,0.609403
124.990096,0.609403
125.599499,0.609403
126.177651,0.578151
126.802679,0.625029
127.427708,0.625029
128.052737,0.625029
128.693391,0.640654
129.287168,0.593777
129.865319,0.578151
130.459097,0.593777
131.052874,0.593777
131.646651,0.593777
132.224802,0.578151
132.787328,0.562526
133.349854,0.562526
133.928005,0.578151
134.506157,0.578151
135.099934,0.593777
135.646834,0.546900
136.256237,0.609403
136.771886,0.515649
137.334411,0.562526
137.912563,0.578151
138.443837,0.531274
138.975111,0.531274
139.522012,0.546900
140.068912,0.546900
140.631437,0.562526
141.193963,0.562526
141.756489,0.562526
142.303389,0.546900
142.881540,0.578151
143.475317,0.593777
144.053469,0.578151
144.615995,0.562526
145.194146,0.578151
145.787923,0.593777
146.381701,0.593777
147.006729,0.625029
147.600506,0.593777
148.194283,0.593777
148.803686,0.609403
149.397464,0.593777
150.022492,0.625029
150.631895,0.609403
151.194421,0.562526
151.772572,0.578151
152.366349,0.593777
152.975752,0.609403
153.538278,0.562526
154.147681,0.609403
154.757084,0.609403
155.350861,0.593777
155.913387,0.562526
156.507164,0.593777
157.116567,0.609403
157.710344,0.593777
158.335373,0.625029
158.976027,0.640654
159.647933,0.671906
160.272961,0.625029
160.897990,0.625029
161.538644,0.640654
162.194924,0.656280
162.819953,0.625029
163.476233,0.656280
164.085636,0.609403
164.741916,0.656280
165.382570,0.640654
166.038850,0.656280
166.695130,0.656280
167.320159,0.625029
167.976439,0.656280
168.617093,0.640654
169.257748,0.640654
169.945279,0.687531
170.648436,0.703157
171.351593,0.703157
172.023499,0.671906
172.726656,0.703157
173.414188,0.687531
174.132971,0.718783
174.789251,0.656280
175.461157,0.671906
176.133062,0.671906
176.804968,0.671906
177.508125,0.703157
178.195657,0.687531
178.867563,0.671906
179.570720,0.703157
180.242625,0.671906
181.008286,0.765660
181.648940,0.640654
182.336471,0.687531
183.008377,0.671906
183.711534,0.703157
184.430317,0.718783
185.164726,0.734409
185.867883,0.703157
186.539789,0.671906
187.242946,0.703157
187.930477,0.687531
188.664886,0.734409
189.430546,0.765660
190.211832,0.781286
190.914989,0.703157
191.602520,0.687531
192.274426,0.671906
192.946332,0.671906
193.618238,0.671906
194.352646,0.734409
195.071429,0.718783
195.743335,0.671906
196.430866,0.687531
197.134024,0.703157
197.837181,0.703157
198.540338,0.703157
199.196618,0.656280
199.852898,0.656280
200.509178,0.656280
201.165458,0.656280
201.852990,0.687531
202.556147,0.703157
203.228053,0.671906
203.915584,0.687531
204.618741,0.703157
205.337524,0.718783
206.009430,0.671906
206.681336,0.671906
207.368867,0.687531
208.087650,0.718783
208.806433,0.718783
209.478339,0.671906
210.150244,0.671906
210.806525,0.656280
211.415927,0.609403
212.040956,0.625029
212.665985,0.625029
213.291013,0.625029
213.931668,0.640654
214.634825,0.703157
215.369233,0.734409
216.103642,0.734409
216.822425,0.718783
217.541208,0.718783
218.244365,0.703157
218.900645,0.656280
219.556925,0.656280
220.181954,0.625029
220.775731,0.593777
221.385134,0.609403
222.025788,0.640654
222.713320,0.687531
223.400851,0.687531
224.119634,0.718783
224.807165,0.687531
225.510323,0.703157
226.182228,0.671906
226.838508,0.656280
227.510414,0.671906
228.104191,0.593777
228.729220,0.625029
229.338623,0.609403
229.994903,0.656280
230.651183,0.656280
231.307463,0.656280
231.932492,0.625029
232.557520,0.625029
233.198174,0.640654
233.854455,0.656280
234.526360,0.671906
235.213892,0.687531
235.885798,0.671906
236.510826,0.625029
237.135855,0.625029
237.745258,0.609403
238.385912,0.640654
239.010941,0.625029
239.682846,0.671906
240.292249,0.609403
240.870401,0.578151
241.526681,0.656280
242.120458,0.593777
242.729861,0.609403
243.323638,0.593777
243.886164,0.562526
244.495567,0.609403
245.183098,0.687531
245.933132,0.750034
246.714418,0.781286
247.448827,0.734409
248.167610,0.718783
248.917644,0.750034
249.652053,0.734409
250.417713,0.765660
251.120870,0.703157
251.870904,0.750034
252.574061,0.703157
253.261593,0.687531
253.980376,0.718783
254.589779,0.609403
255.246059,0.656280
255.871087,0.625029
256.511742,0.640654
257.168022,0.656280
257.839927,0.671906
258.480582,0.640654
259.121236,0.640654
259.746265,0.625029
260.386919,0.640654
260.980696,0.593777
261.621351,0.640654
262.262005,0.640654
262.933911,0.671906
263.574565,0.640654
264.230845,0.656280
264.887125,0.656280
265.605908,0.718783
266.309065,0.703157
267.012222,0.703157
267.699754,0.687531
268.371660,0.671906
269.027940,0.656280
275.559489,0.750034
276.278271,0.718783
277.028306,0.750034
277.778340,0.750034
278.559626,0.781286
279.340912,0.781286
280.044069,0.703157
280.747226,0.703157
281.419132,0.671906
282.137915,0.718783
282.841072,0.703157
283.512978,0.671906
284.231761,0.718783
284.981795,0.750034
285.716203,0.734409
286.497489,0.781286
287.216272,0.718783
287.950681,0.734409
288.606961,0.656280
289.278867,0.671906
289.841392,0.562526
290.450795,0.609403
291.060198,0.609403
291.653975,0.593777
292.294630,0.640654
292.935284,0.640654
293.575938,0.640654
294.232218,0.656280
294.872873,0.640654
295.544778,0.671906
303.091999,0.859414
303.842033,0.750034
304.529565,0.687531
305.217096,0.687531
305.889002,0.671906
306.545282,0.656280
307.185936,0.640654
307.826591,0.640654
308.514122,0.687531
309.217279,0.703157
309.920436,0.703157
310.623594,0.703157
311.342376,0.718783
316.045717,0.734409
316.717623,0.671906
317.420780,0.703157
318.092685,0.671906
318.811468,0.718783
319.514626,0.703157
320.264660,0.750034
320.889688,0.625029
321.561594,0.671906
322.233500,0.671906
322.889780,0.656280
323.577312,0.687531
324.296094,0.718783
325.046129,0.750034
325.796163,0.750034
326.436817,0.640654
327.108723,0.671906
327.780629,0.671906
328.421283,0.640654
329.077563,0.656280
332.827735,0.640654
333.421512,0.593777
334.030915,0.609403
334.640318,0.609403
335.280972,0.640654
335.952878,0.671906
336.656035,0.703157
337.343567,0.687531
338.062350,0.718783
338.703004,0.640654
339.359284,0.656280
340.031190,0.671906
340.687470,0.656280
341.375001,0.687531
342.109410,0.734409
342.812567,0.703157
343.437596,0.625029
344.140753,0.703157
344.875161,0.734409
345.609570,0.734409
346.390856,0.781286
347.156516,0.765660
347.875299,0.718783
348.594082,0.718783
349.297239,0.703157
372.751437,0.578151
373.376466,0.625029
374.001495,0.625029
374.704652,0.703157
375.282803,0.578151
375.876580,0.593777
376.548486,0.671906
377.236018,0.687531
377.782918,0.546900
404.721651,0.640654
405.377931,0.656280
406.065462,0.687531
406.799871,0.734409
407.471777,0.671906
408.190560,0.718783
408.862465,0.671906
409.565623,0.703157
410.284405,0.718783
416.519066,0.750034
417.269100,0.750034
424.394426,0.640654
425.035081,0.640654
425.691361,0.656280
426.425769,0.734409
427.160178,0.734409
427.847709,0.687531
428.597744,0.750034
429.285275,0.687531
430.004058,0.718783
430.707215,0.703157
431.394747,0.687531
432.097904,0.703157
432.754184,0.656280
433.410464,0.656280
434.051118,0.640654
434.723024,0.671906
435.394930,0.671906
436.098087,0.703157
436.785619,0.687531
437.488776,0.703157
438.145056,0.656280
438.801336,0.656280
439.488867,0.687531
440.129522,0.640654
440.770176,0.640654
441.457707,0.687531
442.113987,0.656280
442.801519,0.687531
443.473425,0.671906
444.114079,0.640654
444.754733,0.640654
445.332885,0.578151
445.817282,0.484397
448.864296,0.625029
449.504951,0.640654
450.161231,0.656280
450.833137,0.671906
451.505042,0.671906
452.176948,0.671906
452.848854,0.671906
453.520760,0.671906
454.177040,0.656280
454.833320,0.656280
