1550003816.000000, 1550003816.000000, 1550003816.000000
32.000000, 32.000000, 32.000000
58,49,34
50,45,32
48,41,32
39,36,32
32,19,32
27,30,27
37,36,36
33,31,24
15,32,-2
20,27,8
18,26,4
20,19,5
33,20,11
34,21,26
30,11,41
28,9,45
39,4,56
33,6,64
40,2,69
50,-4,71
52,-3,78
42,2,69
45,13,65
44,3,48
42,3,45
45,2,47
53,5,93
20,20,47
4,37,42
7,32,52
8,26,62
9,22,71
6,22,79
1,19,79
-17,11,64
-16,14,60
12,43,57
9,53,60
12,33,63
17,33,65
18,40,67
12,41,72
8,34,78
5,28,68
12,22,67
9,29,48
13,20,47
16,22,41
11,25,40
-14,38,33
-15,53,44
-10,39,38
4,67,43
-2,66,50
1,47,51
-4,41,54
7,36,53
3,35,53
4,25,58
4,8,66
10,6,71
9,4,61
16,24,57
15,6,16
9,42,47
12,50,44
6,45,42
8,47,41
8,48,43
6,50,46
7,48,45
12,45,41
11,46,41
13,47,39
15,48,39
17,51,37
20,51,35
19,49,34
21,47,34
23,46,34
21,46,35
22,45,37
24,46,38
24,45,43
19,44,41
18,39,45
34,50,37
25,44,37
25,48,32
27,48,34
26,47,34
27,46,34
28,46,34
29,47,34
31,48,34
31,49,33
31,49,33
32,47,30
32,47,29
32,47,27
32,47,26
31,47,25
30,46,24
30,46,24
30,47,24
30,48,23
32,50,22
33,51,22
31,53,22
33,53,24
33,52,23
32,53,25
30,53,27
28,51,30
28,51,33
24,48,37
21,47,40
15,42,42
12,40,44
9,35,48
8,29,47
12,16,40
18,11,43
29,6,61
14,20,56
11,19,55
11,11,55
5,2,57
-2,-9,70
-2,-8,75
-6,-7,80
-9,1,75
-14,3,73
-15,3,70
-11,8,65
-10,9,63
-5,10,60
-4,4,56
-2,7,56
0,8,64
3,13,69
-16,20,87
-8,15,90
1,-1,60
3,-1,56
0,1,60
-4,1,66
-2,0,71
3,1,61
5,-3,48
6,3,48
-1,3,52
6,17,59
1,15,58
-6,9,59
0,13,63
12,11,72
5,11,70
4,13,69
8,14,68
10,10,63
3,11,64
4,12,68
6,12,67
5,12,70
-5,12,85
-8,7,79
-2,-13,60
1,-9,55
6,-8,55
