1553536817.000000, 1553536817.000000, 1553536817.000000
32.000000, 32.000000, 32.000000
-24,34,64
-23,36,62
-23,38,59
-21,30,56
-21,30,58
-21,39,63
-21,39,66
-20,14,63
-23,-22,52
-23,-29,46
-23,-30,31
-17,-44,19
-30,-58,16
-24,-38,18
-16,-32,23
-22,-30,25
-23,-14,51
-33,-36,61
-25,-38,55
-26,-51,47
-25,-51,49
-25,-60,40
-22,-62,34
-17,-45,42
-8,-1,50
-13,-8,62
-28,-33,59
-24,-27,57
-16,-7,61
-10,-5,49
-25,3,78
-30,-1,64
-13,-2,72
-10,8,67
-20,5,64
-21,13,60
-19,2,53
-16,29,44
-15,33,45
-8,20,46
-2,30,44
-2,51,35
10,61,34
-1,59,35
2,63,26
6,43,26
4,62,13
1,68,18
-1,67,21
1,61,17
-16,60,19
-13,68,14
-20,71,20
-21,65,12
-23,58,11
-25,57,11
-25,54,8
-24,61,15
-19,50,12
-15,50,11
-27,58,27
-40,51,25
-24,49,26
-19,50,28
-38,45,38
-37,45,44
-30,56,48
-39,84,88
-47,86,108
-48,34,62
-56,47,72
-26,45,36
-11,24,13
-3,-13,9
-1,-27,10
8,-39,-5
34,-59,-7
32,-31,-8
-8,106,30
6,127,85
-12,127,81
-8,58,49
-10,49,46
-10,54,43
-8,48,28
-4,48,41
-6,44,47
-7,54,41
-7,54,50
-10,54,48
-6,38,55
-8,22,55
-14,34,49
-14,33,50
-10,29,58
-12,26,58
-14,25,60
-15,42,64
-5,35,49
-13,36,39
-13,27,35
-16,45,38
-20,55,41
-17,61,44
-16,47,37
-16,51,43
-14,45,40
-12,52,44
-8,46,42
-5,52,42
-7,42,39
-6,37,55
0,33,61
-3,36,55
-4,41,44
5,5,42
5,10,51
-4,34,49
1,31,55
5,17,51
6,14,65
1,22,56
9,12,59
7,19,72
8,22,72
8,16,63
9,18,68
9,21,71
10,15,68
9,12,70
1,24,62
11,17,59
13,15,61
14,17,63
16,30,62
18,19,64
15,16,60
11,20,58
12,17,61
12,31,63
15,18,59
14,15,59
11,22,61
10,19,59
12,21,61
14,18,60
13,21,61
15,19,61
14,20,61
14,22,64
11,19,61
21,22,63
15,20,62
-4,10,55
6,10,52
7,18,59
16,13,65
10,15,56
12,13,66
6,23,62
7,21,56
5,24,58
11,19,61
5,27,60
15,17,61
8,22,58
13,18,60
12,20,60
13,19,59
13,17,59
13,22,61
19,16,65
14,18,59
10,8,51
18,20,63
20,20,61
14,24,56
21,35,68
3,11,42
48,11,48
86,-21,71
43,42,57
36,9,43
35,23,52
29,11,46
30,24,41
34,18,39
46,17,43
48,26,40
52,29,40
52,22,37
43,18,34
40,35,36
38,30,37
45,31,36
46,29,36
50,36,39
52,-8,30
66,33,15
65,26,26
68,17,17
51,10,19
51,24,23
52,24,21
51,24,19
47,19,17
53,17,16
49,29,17
58,32,30
49,18,22
57,28,25
51,31,27
53,15,20
53,25,23
53,22,22
54,29,25
52,24,24
55,18,25
59,22,24
59,26,25
57,26,28
53,14,19
56,36,33
50,37,40
43,20,26
49,36,25
55,15,29
54,29,31
59,5,31
47,40,29
50,32,34
43,20,28
45,31,32
36,18,29
44,33,28
52,25,34
45,10,26
58,20,30
52,24,28
55,29,24
50,34,24
47,24,22
47,33,22
50,29,22
47,24,17
47,35,23
43,26,19
51,24,22
55,30,27
51,27,24
50,27,25
54,30,27
49,22,23
48,27,24
59,31,24
65,20,28
56,31,25
57,12,25
47,35,17
53,14,23
53,18,24
54,21,24
53,17,22
53,16,20
57,20,19
58,22,15
58,21,13
58,22,10
60,20,14
63,23,13
59,21,12
61,23,17
59,28,9
58,26,9
58,25,11
59,25,12
55,23,8
60,27,11
60,23,9
54,25,9
51,26,10
54,25,8
54,25,5
53,23,7
53,26,8
57,26,9
57,23,8
51,18,5
54,34,10
59,22,11
55,18,9
61,20,12
62,21,12
58,19,12
58,19,14
59,17,13
57,18,12
50,20,10
65,15,9
60,19,12
57,20,11
57,17,11
61,23,12
59,20,9
60,18,4
64,20,2
53,24,-4
56,24,-3
53,22,-2
60,28,16
59,19,8
55,9,-1
48,8,-6
56,27,0
74,14,-9
61,22,-10
60,21,-12
55,22,-17
51,22,-11
49,15,-12
53,18,-13
85,21,-5
61,21,-10
53,15,-18
59,19,-17
54,18,-26
53,19,-26
61,19,-27
57,19,-26
58,16,-28
55,17,-24
56,15,-26
51,16,-26
51,17,-27
50,19,-26
53,19,-24
52,19,-29
55,15,-33
53,20,-23
52,15,-24
54,17,-25
61,19,-24
58,18,-34
58,16,-28
52,16,-26
50,16,-26
51,17,-27
54,18,-26
54,16,-24
52,16,-25
51,16,-25
51,17,-24
51,16,-24
51,15,-26
54,16,-27
55,15,-26
53,16,-26
56,15,-24
54,16,-24
54,15,-26
55,14,-27
63,12,-16
57,10,-22
53,14,-27
52,14,-24
56,15,-20
54,15,-26
52,12,-26
57,14,-24
58,18,-23
48,15,-26
53,13,-27
57,16,-23
54,18,-23
53,18,-28
54,15,-24
55,19,-25
55,16,-23
55,16,-24
55,17,-23
52,19,-20
53,15,-23
51,18,-20
32,57,-53
51,18,-23
53,17,-24
54,16,-25
57,19,-21
57,12,-20
58,15,-22
54,17,-27
55,19,-24
52,14,-25
51,16,-29
52,22,-24
82,36,-12
33,9,-33
58,25,-14
60,22,-9
64,23,-6
59,22,-5
60,22,-3
62,22,3
61,21,5
60,20,10
60,20,12
56,20,17
51,22,23
48,21,26
47,21,31
46,22,35
46,22,39
41,23,41
34,22,43
37,23,47
37,22,48
31,22,48
31,22,48
31,22,51
30,22,51
29,20,52
28,19,52
26,19,55
28,18,58
26,18,58
9,13,53
21,22,62
20,17,59
17,17,60
18,16,61
19,17,62
18,17,61
11,15,60
12,16,60
10,14,59
8,14,58
6,12,59
9,11,60
7,8,60
6,-1,58
2,-8,55
3,-8,56
-12,-12,56
-5,4,56
1,10,56
3,16,59
10,15,63
13,17,68
13,11,68
12,11,68
18,12,73
15,10,72
13,13,67
11,14,65
12,17,60
17,11,64
18,9,63
24,6,61
22,4,61
18,1,64
12,-1,63
-20,-6,57
0,-4,62
7,-1,64
9,0,65
10,0,65
3,-2,64
4,-4,63
5,-3,63
6,-3,64
5,-3,64
4,-3,64
5,-3,64
5,-3,64
5,-3,64
4,-3,64
2,-3,64
1,-3,64
1,-4,63
2,-2,64
0,-2,63
2,-2,64
3,-2,64
3,-2,64
4,-3,64
3,-2,64
4,-2,64
4,-3,64
3,-3,64
4,-2,64
3,-2,64
2,-2,63
3,-3,63
5,-2,64
3,-2,64
3,-2,63
3,-2,64
4,-2,64
3,-2,63
3,-2,64
3,-2,64
3,-2,64
4,-2,64
4,-2,64
4,-2,64
4,-2,63
4,-2,63
4,-2,64
4,-2,64
4,-2,63
5,-2,64
5,-2,64
5,-2,63
5,-2,64
5,-2,63
5,-2,64
5,-2,64
5,-2,64
4,-2,63
5,-2,64
5,-2,64
5,-2,64
5,-2,64
5,-2,64
5,-2,63
5,-2,64
5,-2,64
5,-2,64
5,-2,63
5,-2,64
5,-2,64
5,-2,64
5,-2,64
5,-2,64
6,-2,64
6,-2,64
5,-2,63
6,-2,64
5,-2,64
5,-2,64
5,-2,64
6,-2,64
6,-2,64
5,-2,64
5,-2,64
6,-1,64
6,-2,64
6,-1,63
5,-2,63
6,-2,64
6,-2,64
6,-1,64
5,-1,64
6,-1,64
4,-1,63
4,-2,68
4,-2,66
4,-1,64
4,0,63
16,0,65
12,1,58
13,1,57
25,4,57
25,4,57
21,4,52
24,4,49
37,7,47
37,8,41
51,8,38
60,8,35
60,9,31
59,9,25
56,10,20
63,10,17
62,10,13
60,11,7
63,12,2
60,11,-4
61,12,-9
60,12,-13
57,13,-22
62,14,-23
58,14,-28
55,14,-29
53,15,-33
52,16,-35
51,16,-35
51,18,-33
52,18,-34
58,18,-29
63,19,-28
73,21,-22
56,24,-18
38,18,-20
51,25,-8
52,27,-8
42,27,-22
53,33,-18
57,33,-13
49,31,-11
46,35,-22
64,38,-12
67,40,-9
46,39,-15
35,38,-12
21,36,-5
20,38,-3
32,41,-5
49,44,1
48,44,-8
51,40,-15
55,41,-12
56,42,-18
64,44,-16
70,48,-6
49,48,-15
16,35,-11
25,39,-15
37,38,-14
61,41,10
50,35,3
41,41,-26
43,41,-37
43,39,-38
43,38,-36
39,37,-39
39,36,-34
39,36,-30
38,38,-29
39,37,-30
38,36,-29
38,35,-28
42,35,-21
43,31,-4
48,29,3
52,28,-5
51,29,-12
60,28,-15
51,25,-5
68,20,30
61,18,46
50,17,49
24,12,44
6,10,46
3,2,68
4,0,74
0,-2,72
7,-3,75
13,-2,71
12,2,58
11,3,57
10,1,64
11,-1,68
6,-1,64
0,-2,62
1,-2,64
1,-2,63
1,-2,64
-1,-2,65
4,-1,64
3,-1,65
6,-3,69
3,0,63
0,0,60
-6,-2,62
-7,-3,64
-8,-1,60
1,-1,65
3,-1,66
1,-1,64
-2,-1,63
-1,-2,64
0,-1,64
0,-1,63
0,-1,63
1,-1,63
1,-1,63
0,-1,62
3,-2,65
3,-2,64
4,-1,63
5,-1,64
5,-2,64
5,-2,63
5,-2,64
6,-1,64
6,-2,64
7,-2,64
7,-2,64
6,-2,63
6,-2,63
6,-2,64
7,-2,64
6,-2,63
6,-2,63
7,-2,63
6,-1,63
6,-2,63
7,-2,64
6,-2,63
6,-2,63
6,-1,64
6,-2,64
6,-2,63
6,-2,63
6,-2,63
6,-1,64
6,-1,64
6,-2,63
6,-2,63
6,-2,64
6,-2,64
6,-1,63
6,-2,63
6,-2,64
6,-1,64
6,-2,63
6,-1,64
5,-2,63
6,-2,63
6,-2,64
6,-1,64
6,-1,63
6,-2,64
6,-1,64
5,-2,63
5,-1,64
5,-1,64
5,-2,64
5,-2,65
5,-2,65
4,-1,64
3,0,64
2,0,64
1,0,63
0,0,62
-1,-1,62
-1,-3,64
-1,-4,64
-1,-2,64
1,-1,64
1,-1,63
1,-2,64
0,-2,63
0,-1,64
1,-1,65
2,-1,64
0,-1,63
0,-1,63
-4,-4,60
-7,-5,62
12,-1,64
14,5,66
3,3,64
-4,-1,63
7,-1,64
6,0,64
5,1,64
3,-2,64
3,-3,63
4,-1,63
5,0,64
4,1,64
6,1,64
6,1,65
5,2,62
7,2,65
7,1,65
5,2,62
7,1,63
10,1,63
11,-3,63
6,-2,64
4,1,65
0,1,70
0,0,68
2,2,67
4,1,66
2,-1,61
7,2,65
8,4,64
4,3,59
5,4,61
7,7,63
8,7,62
9,8,64
8,7,63
6,7,63
7,8,62
6,8,61
5,7,62
5,6,63
3,5,65
5,8,62
9,8,60
8,8,60
10,6,62
10,5,63
6,6,62
9,5,61
11,4,62
12,2,64
14,3,66
14,3,69
9,1,65
7,0,62
8,0,62
9,1,62
9,2,63
11,1,65
9,1,65
8,0,64
6,0,63
5,0,63
7,0,63
10,1,64
9,-1,63
8,0,63
8,0,63
9,-1,63
8,-1,63
9,-1,63
8,-1,63
8,0,63
8,-1,64
8,-1,63
8,-1,63
8,-1,63
8,-1,63
8,-1,63
7,-1,63
8,-1,64
8,-1,63
8,-1,63
7,-1,63
8,-1,63
7,-1,63
7,-1,63
7,-1,64
7,-1,63
7,-1,63
8,-1,63
8,-1,64
7,-1,64
6,-1,64
6,0,63
5,-1,64
6,-1,64
10,1,65
11,0,64
7,-2,63
7,-2,64
6,-1,64
5,0,63
8,1,64
7,1,63
6,0,63
7,0,63
11,0,64
10,-1,64
8,-1,63
8,-1,63
7,-1,64
7,-1,63
8,0,64
7,0,63
7,-1,63
6,0,64
5,0,63
7,-1,63
7,-1,64
6,-1,63
8,-1,64
7,-1,63
7,-1,63
8,-1,63
8,-1,64
7,-1,63
7,-1,63
7,-1,64
7,-1,64
8,-1,63
7,0,64
6,-1,63
6,-1,63
8,-1,63
7,-1,63
6,-1,63
7,-1,63
7,-1,64
8,0,63
7,-1,64
7,-1,63
8,-1,63
7,-1,63
7,-1,63
7,-1,63
8,-1,63
7,-1,63
7,-1,63
7,-1,63
8,0,64
7,-1,63
7,-1,63
8,0,64
7,-1,63
7,-1,63
7,0,64
7,-1,63
7,-1,63
6,-1,63
7,-1,63
8,-1,63
8,-1,64
8,-1,63
8,-1,63
8,-1,63
8,-1,63
8,-1,63
8,-1,63
8,-1,63
8,-1,64
8,-1,63
8,-1,63
8,-1,63
7,-1,63
7,-1,63
8,0,63
8,-1,64
7,-1,63
8,-1,63
8,-1,63
8,-1,63
8,-1,63
7,0,63
7,0,63
8,0,63
7,-1,63
7,-1,63
7,-1,63
7,-1,64
7,-1,63
8,-1,64
7,0,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,-1,63
7,0,64
7,-1,63
7,-1,63
7,-1,64
7,-1,64
7,0,63
7,-1,63
7,0,63
7,-1,63
7,-1,63
7,-1,63
7,0,63
7,0,64
7,-1,63
7,-1,63
7,-1,63
7,0,64
7,0,63
7,-1,63
7,0,63
7,-1,63
7,0,64
7,-1,63
7,0,63
7,0,64
7,0,63
7,-1,63
6,-1,64
6,-1,63
7,0,63
6,0,64
7,-1,64
7,0,64
7,-1,63
7,-1,63
7,0,63
7,-1,64
7,0,64
7,-1,63
7,-1,63
7,-1,64
7,0,63
7,-1,64
7,0,63
7,0,63
7,-1,63
7,-1,63
7,-1,63
7,0,63
6,-1,64
7,-1,63
7,-1,64
7,-1,63
7,-1,63
7,0,63
7,0,63
7,-1,63
7,-1,64
7,-1,63
7,0,63
7,0,64
7,0,63
7,-1,63
7,0,64
7,-1,63
7,0,63
7,0,63
6,-1,63
7,-1,63
7,0,64
6,-1,63
7,0,63
7,0,63
6,0,63
7,0,64
7,-1,63
7,-1,64
7,-1,64
7,-1,63
7,0,64
7,0,64
7,-1,63
7,-1,64
7,0,63
7,-1,63
7,-1,64
6,0,63
6,0,63
6,0,63
6,0,63
6,0,63
6,0,64
6,0,63
6,0,64
6,0,63
6,-1,63
6,-1,64
6,-1,64
6,-1,63
6,-1,64
6,-1,64
6,0,63
7,0,64
7,0,63
6,-1,64
6,0,64
6,0,64
6,-1,64
6,-1,63
6,-1,64
6,-1,63
6,0,64
6,0,64
6,0,64
7,0,64
6,0,63
7,0,64
7,-1,64
6,-1,64
6,-1,64
7,0,64
6,0,63
7,-1,64
7,0,64
7,0,64
7,0,63
7,0,64
7,-1,63
7,0,63
6,-1,63
6,0,63
6,-1,63
6,0,63
6,0,64
6,-1,63
6,0,64
6,0,64
6,-1,64
6,-1,64
6,-1,63
7,-1,64
7,-1,63
7,0,64
7,-1,63
7,-1,64
7,-1,63
7,-1,63
6,-1,63
7,0,64
7,-1,64
7,0,63
7,0,64
7,0,63
7,-1,63
7,-1,64
7,-1,64
7,0,64
7,-1,63
6,-1,63
7,0,64
6,0,63
6,-1,63
7,0,64
7,-1,64
7,0,64
6,0,64
7,-1,64
7,0,64
7,0,63
6,0,63
7,-1,64
6,-1,63
6,0,64
7,-1,64
6,-1,63
6,0,64
7,-1,63
6,0,63
6,0,63
6,0,64
6,0,64
6,-1,64
7,0,64
7,-1,63
7,-1,63
6,0,63
7,0,63
6,-1,63
6,-1,64
6,-1,64
6,0,64
6,0,64
7,0,63
6,-1,64
6,-1,63
6,0,64
6,0,64
6,0,63
6,-1,63
6,0,64
6,0,64
6,-1,64
6,0,64
6,-1,63
6,-1,63
6,0,64
6,0,64
6,0,63
6,-1,63
6,0,64
6,-1,63
6,0,63
6,0,63
6,0,63
6,0,63
6,-1,63
6,0,64
6,0,64
6,0,63
6,0,64
6,0,63
6,-1,64
6,-1,64
6,-1,64
6,0,63
6,0,64
6,-1,64
7,0,64
6,0,64
6,-1,63
6,-1,63
6,0,64
6,-1,63
6,-1,63
6,0,64
6,-1,63
7,-1,63
6,-1,63
6,0,64
6,0,64
6,-1,63
6,0,63
6,0,64
6,0,63
6,-1,64
6,0,64
6,0,64
6,0,64
6,-1,64
6,0,63
6,-1,63
6,0,64
6,-1,64
6,-1,63
6,0,64
6,-1,64
6,-1,63
6,0,64
6,0,63
6,0,64
6,-1,64
6,-1,63
6,0,64
6,0,63
6,-1,63
6,-1,63
7,0,64
7,-1,63
6,0,64
6,-1,64
6,-1,63
6,0,64
6,0,63
6,-1,63
6,0,64
6,-1,64
6,-1,63
6,0,63
6,-1,63
6,0,63
6,-1,63
6,-1,63
7,0,64
6,0,64
6,0,64
7,0,64
6,0,63
6,0,64
6,-1,64
6,-1,64
6,0,64
6,-1,64
7,-1,64
6,-1,63
3,-1,62
8,0,64
5,0,63
6,0,63
5,-1,64
5,-1,63
6,0,64
6,-1,64
4,-1,64
5,-1,64
5,-1,64
5,-1,63
5,-1,64
5,-1,63
6,-1,64
5,-1,64
6,0,64
5,-1,64
6,-1,63
6,0,64
6,-1,63
5,-1,63
6,0,64
6,-1,63
6,-1,64
6,0,64
6,-1,63
5,0,64
6,-1,63
6,-1,64
5,-1,64
5,0,63
5,-1,63
6,0,63
6,-1,64
6,-1,64
5,-1,64
6,-1,64
6,0,64
5,0,64
5,0,63
5,-1,64
6,0,63
6,-1,64
6,-1,63
5,-1,63
5,-1,64
6,0,64
6,-1,64
6,-1,63
6,-1,63
5,-1,64
6,0,64
6,0,65
6,0,64
6,0,63
6,-1,63
6,-1,64
6,0,63
6,-1,64
6,-1,64
6,-1,63
6,-1,64
5,0,64
6,-1,63
6,0,64
6,-1,64
6,-1,63
6,0,63
6,0,64
6,0,64
6,-1,63
6,-1,63
6,-1,64
6,-1,63
6,0,64
6,0,63
6,-1,64
6,0,64
6,0,64
6,0,64
6,-1,64
6,-1,64
6,0,64
6,0,64
6,0,64
6,-1,64
6,-1,63
6,-1,63
6,0,65
5,-1,63
6,-1,63
6,0,64
5,0,64
6,-1,63
6,-1,64
5,-1,64
6,0,64
6,0,63
6,0,64
6,0,64
6,-1,64
6,0,64
6,0,64
6,0,64
6,-1,64
6,0,64
6,0,63
6,0,63
6,0,64
6,0,64
6,0,64
6,0,64
6,-1,63
6,-1,64
6,-1,63
6,0,63
5,0,64
5,-1,63
6,0,64
6,0,64
6,0,63
6,0,64
6,0,63
6,-1,64
6,0,64
6,0,63
6,0,63
6,0,64
5,0,64
5,-1,63
6,-1,64
6,0,63
6,-1,65
7,0,64
5,-1,63
5,-1,63
6,0,64
6,-1,63
6,-1,64
5,-1,64
6,0,64
6,0,64
6,0,64
6,0,64
6,0,64
5,-1,64
5,0,64
6,0,64
6,-1,64
6,0,64
6,0,63
6,0,63
5,0,63
6,-1,63
6,-1,63
6,-1,64
6,0,64
6,0,63
6,0,64
5,-1,63
6,0,63
5,-1,63
6,-1,63
6,-1,64
6,0,64
